OrderID,OrderDate,CustomerID,CustomerName,Email,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,TotalAmount,PaymentMethod,OrderStatus,City,State,Country
ORD0104299,2024-07-23,CUST00785,Aarav Singh,customer785@email.com,P6021,Biography,Books,ReadMore,1,671.23,671.23,Wallet,Delivered,Hyderabad,Telangana,India
ORD0112658,2024-07-23,CUST02342,Rahul Menon,customer2342@email.com,P4952,Video Game,Toys & Games,PlayMore,1,1947.3,1947.3,Wallet,Delivered,Panipat,Haryana,India
ORD0104299,2024-07-23,CUST00785,Aarav Singh,customer785@email.com,P4404,Puzzle 1000pc,Toys & Games,PlayMore,1,1047.18,1047.18,Wallet,Delivered,Hyderabad,Telangana,India
ORD0106773,2024-07-23,CUST01248,Ishaan Agarwal,customer1248@email.com,P3476,Card Game,Toys & Games,PlayMore,1,268.52,268.52,UPI,Delivered,Howrah,West Bengal,India
ORD0112658,2024-07-23,CUST02342,Rahul Menon,customer2342@email.com,P3407,Biography,Books,ReadMore,2,668.5,1337.0,Wallet,Delivered,Panipat,Haryana,India
ORD0101725,2024-07-23,CUST00313,Myra Nair,customer313@email.com,P8461,Remote Control Car,Toys & Games,KiddoFun,3,4322.61,12967.83,Wallet,Delivered,Bengaluru,Karnataka,India
ORD0104299,2024-07-23,CUST00785,Aarav Singh,customer785@email.com,P4970,Dinner Set,Home & Kitchen,ChefMaster,1,5713.68,5713.68,Net Banking,Returned,Hyderabad,Telangana,India
ORD0104299,2024-07-23,CUST00785,Aarav Singh,customer785@email.com,P3605,Pillow Set,Home & Kitchen,CozyHome,1,998.73,998.73,Cash on Delivery,Delivered,Hyderabad,Telangana,India
ORD0106934,2024-07-24,CUST01274,Riya Mehta,customer1274@email.com,P5718,Children Book,Books,KidsPress,1,347.12,347.12,Wallet,Delivered,Hyderabad,Telangana,India
ORD0100834,2024-07-24,CUST00146,Aarav Singh,customer146@email.com,P3182,Track Pants,Clothing,SportFit,2,1357.15,2714.3,Wallet,Returned,Coimbatore,Tamil Nadu,India
ORD0100834,2024-07-24,CUST00146,Aarav Singh,customer146@email.com,P7092,Fiction Novel,Books,BookWorld,1,251.88,251.88,UPI,Delivered,Coimbatore,Tamil Nadu,India
ORD0111894,2024-07-24,CUST02213,Amit Bhatt,customer2213@email.com,P1399,Football,Sports & Outdoors,SportPro,2,1872.47,3557.69,Credit Card,Returned,Salem,Tamil Nadu,India
ORD0105095,2024-07-24,CUST00926,Vihaan Shah,customer926@email.com,P7055,Football,Sports & Outdoors,SportPro,1,756.93,756.93,Credit Card,Delivered,Nashik,Maharashtra,India
ORD0103083,2024-07-24,CUST00564,Krishna Joshi,customer564@email.com,P5917,Comics,Books,KidsPress,1,153.07,153.07,Debit Card,Delivered,Lucknow,Uttar Pradesh,India
ORD0103083,2024-07-24,CUST00564,Krishna Joshi,customer564@email.com,P5045,Curtains,Home & Kitchen,CozyHome,2,2155.55,4311.1,Wallet,Delivered,Lucknow,Uttar Pradesh,India
ORD0103305,2024-07-24,CUST00600,Sneha Yadav,customer600@email.com,P2438,Microwave Oven,Home & Kitchen,HomeAppliance,1,15743.79,15743.79,Wallet,Delivered,Udaipur,Rajasthan,India
ORD0112375,2024-07-24,CUST02295,Karan Kapoor,customer2295@email.com,P4538,Bedsheet Set,Home & Kitchen,CozyHome,1,2900.95,2900.95,Credit Card,Delivered,Warangal,Telangana,India
ORD0105095,2024-07-24,CUST00926,Vihaan Shah,customer926@email.com,P2634,Soft Toy,Toys & Games,KiddoFun,1,653.54,522.83,UPI,Returned,Nashik,Maharashtra,India
ORD0112517,2024-07-24,CUST02316,Sunita Shah,customer2316@email.com,P5938,Pressure Cooker,Home & Kitchen,ChefMaster,1,2484.97,2484.97,Cash on Delivery,Delivered,Hyderabad,Telangana,India
ORD0103342,2024-07-24,CUST00603,Myra Verma,customer603@email.com,P4476,Puzzle 1000pc,Toys & Games,PlayMore,3,764.5,2293.5,Wallet,Cancelled,Kolkata,West Bengal,India
ORD0112375,2024-07-24,CUST02295,Karan Kapoor,customer2295@email.com,P7561,Laptop,Electronics,CompuTech,1,131388.02,131388.02,Debit Card,Returned,Warangal,Telangana,India
ORD0104144,2024-07-24,CUST00755,Aanya Patel,customer755@email.com,P6527,Smart Watch,Electronics,TechPro,1,23644.95,23644.95,UPI,Delivered,Mangalore,Karnataka,India
ORD0111894,2024-07-24,CUST02213,Amit Bhatt,customer2213@email.com,P1550,Shampoo,Beauty & Personal Care,HairCare Pro,1,569.55,569.55,UPI,Delivered,Salem,Tamil Nadu,India
ORD0110258,2024-07-24,CUST01894,Nidhi Khan,customer1894@email.com,P5613,Denim Jeans,Clothing,UrbanStyle,1,2634.88,2634.88,Net Banking,Delivered,Hubli,Karnataka,India
ORD0111222,2024-07-24,CUST02069,Nidhi Patel,customer2069@email.com,P9538,Power Bank 20000mAh,Electronics,PowerPlus,1,2293.66,1834.93,Net Banking,Delivered,Jaipur,Rajasthan,India
ORD0111222,2024-07-24,CUST02069,Nidhi Patel,customer2069@email.com,P1581,Action Figure,Toys & Games,PlayMore,1,1813.26,1813.26,Credit Card,Delivered,Jaipur,Rajasthan,India
ORD0105095,2024-07-24,CUST00926,Vihaan Shah,customer926@email.com,P6455,Cookware Set,Home & Kitchen,ChefMaster,1,5967.32,5967.32,Wallet,Delivered,Nashik,Maharashtra,India
ORD0105095,2024-07-24,CUST00926,Vihaan Shah,customer926@email.com,P4841,Wireless Earbuds,Electronics,SoundMax,1,4354.68,4354.68,Cash on Delivery,Returned,Nashik,Maharashtra,India
ORD0108397,2024-07-24,CUST01536,Krishna Pandey,customer1536@email.com,P2757,Jacket,Clothing,UrbanStyle,1,2964.15,2964.15,Wallet,Delivered,Mangalore,Karnataka,India
ORD0103305,2024-07-24,CUST00600,Sneha Yadav,customer600@email.com,P3909,Pillow Set,Home & Kitchen,CozyHome,1,1494.12,1494.12,UPI,Delivered,Udaipur,Rajasthan,India
ORD0113324,2024-07-24,CUST02456,Vihaan Tiwari,customer2456@email.com,P9142,Power Bank 20000mAh,Electronics,PowerPlus,3,1099.91,3299.73,Debit Card,Cancelled,Surat,Gujarat,India
ORD0111894,2024-07-24,CUST02213,Amit Bhatt,customer2213@email.com,P8584,Remote Control Car,Toys & Games,KiddoFun,1,3665.75,3299.18,Debit Card,Delivered,Salem,Tamil Nadu,India
ORD0108397,2024-07-24,CUST01536,Krishna Pandey,customer1536@email.com,P5135,Sports Water Bottle,Sports & Outdoors,FitLife,2,978.02,1956.04,Credit Card,Delivered,Mangalore,Karnataka,India
ORD0112375,2024-07-24,CUST02295,Karan Kapoor,customer2295@email.com,P8062,Bluetooth Speaker,Electronics,SoundMax,3,7660.17,22980.51,Credit Card,Delivered,Warangal,Telangana,India
ORD0110258,2024-07-24,CUST01894,Nidhi Khan,customer1894@email.com,P9156,Building Blocks,Toys & Games,KiddoFun,1,617.68,617.68,Debit Card,Returned,Hubli,Karnataka,India
ORD0113284,2024-07-24,CUST02449,Anika Sharma,customer2449@email.com,P5190,Socks Pack,Clothing,SportFit,1,564.62,564.62,Credit Card,Delivered,Panipat,Haryana,India
ORD0102584,2024-07-24,CUST00460,Myra Kumar,customer460@email.com,P1410,Travel Guide,Books,ReadMore,1,475.32,475.32,Cash on Delivery,Returned,New Delhi,Delhi,India
ORD0113448,2024-07-24,CUST02481,Rajesh Mishra,customer2481@email.com,P8988,Children Book,Books,KidsPress,1,254.7,203.76,Credit Card,Returned,Hyderabad,Telangana,India
ORD0110482,2024-07-24,CUST01939,Aanya Tiwari,customer1939@email.com,P2104,Pillow Set,Home & Kitchen,CozyHome,3,349.99,892.47,Credit Card,Cancelled,Thiruvananthapuram,Kerala,India
ORD0110482,2024-07-24,CUST01939,Aanya Tiwari,customer1939@email.com,P2191,Body Lotion,Beauty & Personal Care,GlowSkin,1,736.14,736.14,Debit Card,Returned,Thiruvananthapuram,Kerala,India
ORD0112700,2024-07-24,CUST02350,Riya Chopra,customer2350@email.com,P1320,Lipstick,Beauty & Personal Care,BeautyBliss,1,673.2,673.2,Wallet,Delivered,Noida,Uttar Pradesh,India
ORD0112700,2024-07-24,CUST02350,Riya Chopra,customer2350@email.com,P5599,Formal Shirt,Clothing,ClassicWear,1,1692.21,1692.21,Net Banking,Delivered,Noida,Uttar Pradesh,India
ORD0104223,2024-07-24,CUST00771,Aadhya Mishra,customer771@email.com,P9908,Lipstick,Beauty & Personal Care,BeautyBliss,1,927.99,927.99,UPI,Delivered,Chandigarh,Punjab,India
ORD0104223,2024-07-24,CUST00771,Aadhya Mishra,customer771@email.com,P5559,Dress,Clothing,StyleHub,1,1442.2,1442.2,Wallet,Delivered,Chandigarh,Punjab,India
ORD0104223,2024-07-24,CUST00771,Aadhya Mishra,customer771@email.com,P5036,Sports Water Bottle,Sports & Outdoors,FitLife,1,838.92,796.97,Cash on Delivery,Delivered,Chandigarh,Punjab,India
ORD0105911,2024-07-24,CUST01074,Navya Pandey,customer1074@email.com,P5753,Biography,Books,ReadMore,1,490.24,490.24,Wallet,Returned,Ludhiana,Punjab,India
ORD0112700,2024-07-24,CUST02350,Riya Chopra,customer2350@email.com,P4535,Board Game,Toys & Games,PlayMore,1,987.63,987.63,Wallet,Delivered,Noida,Uttar Pradesh,India
ORD0103233,2024-07-24,CUST00590,Vikram Chopra,customer590@email.com,P5025,Children Book,Books,KidsPress,1,486.64,486.64,Wallet,Delivered,Gurgaon,Haryana,India
ORD0102617,2024-07-24,CUST00469,Suresh Khan,customer469@email.com,P1850,Hoodie,Clothing,StreetVibe,3,1643.61,4930.83,Credit Card,Delivered,Gurgaon,Haryana,India
ORD0113448,2024-07-24,CUST02481,Rajesh Mishra,customer2481@email.com,P1169,Laptop,Electronics,CompuTech,1,115397.47,115397.47,Net Banking,Delivered,Hyderabad,Telangana,India
ORD0113284,2024-07-24,CUST02449,Anika Sharma,customer2449@email.com,P1650,Self Help Book,Books,BookWorld,1,768.09,768.09,Cash on Delivery,Delivered,Panipat,Haryana,India
ORD0105845,2024-07-24,CUST01068,Ishaan Mishra,customer1068@email.com,P8190,Smartphone,Electronics,TechPro,1,63338.21,53837.48,UPI,Returned,Varanasi,Uttar Pradesh,India
ORD0113448,2024-07-24,CUST02481,Rajesh Mishra,customer2481@email.com,P2634,Water Bottle,Home & Kitchen,HomeEssence,2,769.7,1539.4,Debit Card,Cancelled,Hyderabad,Telangana,India
ORD0113448,2024-07-24,CUST02481,Rajesh Mishra,customer2481@email.com,P8486,Sports Water Bottle,Sports & Outdoors,FitLife,1,1318.97,1318.97,Credit Card,Delivered,Hyderabad,Telangana,India
ORD0112700,2024-07-24,CUST02350,Riya Chopra,customer2350@email.com,P7608,Children Book,Books,KidsPress,1,254.69,254.69,Wallet,Delivered,Noida,Uttar Pradesh,India
ORD0111500,2024-07-25,CUST02131,Reyansh Pandey,customer2131@email.com,P3189,Curtains,Home & Kitchen,CozyHome,1,2451.78,2451.78,Credit Card,Delivered,Madurai,Tamil Nadu,India
ORD0111500,2024-07-25,CUST02131,Reyansh Pandey,customer2131@email.com,P6650,Cookware Set,Home & Kitchen,ChefMaster,1,6294.54,6294.54,Net Banking,Delivered,Madurai,Tamil Nadu,India
ORD0112666,2024-07-25,CUST02343,Nidhi Bhatt,customer2343@email.com,P7721,Webcam Full HD,Electronics,VisionTech,1,5363.87,5363.87,Debit Card,Delivered,Nagpur,Maharashtra,India
ORD0112666,2024-07-25,CUST02343,Nidhi Bhatt,customer2343@email.com,P6564,Smart Watch,Electronics,TechPro,1,9908.9,9908.9,Cash on Delivery,Delivered,Nagpur,Maharashtra,India
ORD0110686,2024-07-25,CUST01975,Neha Reddy,customer1975@email.com,P9240,Smartphone,Electronics,TechPro,1,58324.59,58324.59,Cash on Delivery,Cancelled,Salem,Tamil Nadu,India
ORD0107911,2024-07-25,CUST01442,Aadhya Sharma,customer1442@email.com,P4367,Poetry Collection,Books,ReadMore,1,260.61,260.61,Net Banking,Returned,Hyderabad,Telangana,India
ORD0102485,2024-07-25,CUST00443,Neha Reddy,customer443@email.com,P5748,Hair Dryer,Beauty & Personal Care,HairCare Pro,1,4733.18,4733.18,Debit Card,Delivered,Kolkata,West Bengal,India
ORD0102485,2024-07-25,CUST00443,Neha Reddy,customer443@email.com,P5253,Dumbbells Set,Sports & Outdoors,FitLife,1,3757.45,3757.45,Net Banking,Cancelled,Kolkata,West Bengal,India
ORD0102916,2024-07-25,CUST00529,Nidhi Joshi,customer529@email.com,P2017,Hoodie,Clothing,StreetVibe,1,1937.84,1937.84,Net Banking,Delivered,Faridabad,Haryana,India
ORD0102485,2024-07-25,CUST00443,Neha Reddy,customer443@email.com,P6925,Yoga Mat,Sports & Outdoors,FitLife,2,2525.68,5051.36,Credit Card,Delivered,Kolkata,West Bengal,India
ORD0105433,2024-07-25,CUST00983,Nidhi Das,customer983@email.com,P7762,Track Pants,Clothing,SportFit,2,998.06,1996.12,Net Banking,Delivered,Chennai,Tamil Nadu,India
ORD0100578,2024-07-25,CUST00099,Anika Mishra,customer99@email.com,P8041,USB-C Cable,Electronics,PowerPlus,1,795.12,755.36,UPI,Returned,Faridabad,Haryana,India
ORD0100578,2024-07-25,CUST00099,Anika Mishra,customer99@email.com,P8475,Biography,Books,ReadMore,2,613.66,1227.32,UPI,Delivered,Faridabad,Haryana,India
ORD0103155,2024-07-25,CUST00577,Kavita Bhatt,customer577@email.com,P3105,Headphones,Electronics,SoundMax,1,7976.98,7976.98,Cash on Delivery,Delivered,Kolkata,West Bengal,India
ORD0111984,2024-07-25,CUST02225,Meera Patel,customer2225@email.com,P3407,Fiction Novel,Books,BookWorld,1,498.63,498.63,Debit Card,Delivered,Durgapur,West Bengal,India
ORD0111984,2024-07-25,CUST02225,Meera Patel,customer2225@email.com,P5741,Track Pants,Clothing,SportFit,1,1600.65,1600.65,UPI,Delivered,Durgapur,West Bengal,India
ORD0111612,2024-07-25,CUST02152,Vihaan Verma,customer2152@email.com,P2862,Formal Shirt,Clothing,ClassicWear,1,780.03,780.03,Debit Card,Delivered,Nashik,Maharashtra,India
ORD0101300,2024-07-25,CUST00234,Navya Reddy,customer234@email.com,P1957,Cookware Set,Home & Kitchen,ChefMaster,1,6323.18,6323.18,UPI,Delivered,Ahmedabad,Gujarat,India
ORD0101279,2024-07-25,CUST00226,Nidhi Agarwal,customer226@email.com,P9874,Dollhouse,Toys & Games,KiddoFun,1,2415.21,2415.21,Debit Card,Delivered,Ludhiana,Punjab,India
ORD0107569,2024-07-25,CUST01391,Diya Reddy,customer1391@email.com,P1478,Hair Dryer,Beauty & Personal Care,HairCare Pro,1,2046.17,2046.17,Net Banking,Delivered,Nagpur,Maharashtra,India
ORD0101260,2024-07-25,CUST00223,Arjun Patel,customer223@email.com,P9792,Laptop,Electronics,CompuTech,2,74617.87,149235.74,Net Banking,Delivered,Chandigarh,Punjab,India
ORD0111594,2024-07-25,CUST02149,Aanya Iyer,customer2149@email.com,P2185,Curtains,Home & Kitchen,CozyHome,1,2098.03,2098.03,Wallet,Delivered,Pune,Maharashtra,India
ORD0111594,2024-07-25,CUST02149,Aanya Iyer,customer2149@email.com,P9469,Travel Guide,Books,ReadMore,1,795.14,795.14,Cash on Delivery,Delivered,Pune,Maharashtra,India
ORD0105682,2024-07-25,CUST01034,Manish Mishra,customer1034@email.com,P9361,Children Book,Books,KidsPress,1,472.82,472.82,Debit Card,Delivered,Warangal,Telangana,India
ORD0113329,2024-07-25,CUST02457,Sunita Iyer,customer2457@email.com,P7020,Water Bottle,Home & Kitchen,HomeEssence,1,642.36,642.36,Wallet,Cancelled,Kozhikode,Kerala,India
ORD0109959,2024-07-25,CUST01827,Priya Iyer,customer1827@email.com,P2038,Laptop,Electronics,CompuTech,1,110242.65,110242.65,Wallet,Cancelled,Thiruvananthapuram,Kerala,India
ORD0109959,2024-07-25,CUST01827,Priya Iyer,customer1827@email.com,P2852,Running Shoes,Sports & Outdoors,FitLife,1,7904.64,7904.64,UPI,Delivered,Thiruvananthapuram,Kerala,India
ORD0111612,2024-07-25,CUST02152,Vihaan Verma,customer2152@email.com,P6225,Sunscreen,Beauty & Personal Care,GlowSkin,1,1496.44,1496.44,Debit Card,Delivered,Nashik,Maharashtra,India
ORD0101337,2024-07-25,CUST00238,Atharv Iyer,customer238@email.com,P7783,Beard Trimmer,Beauty & Personal Care,GroomMaster,1,3290.46,3290.46,Cash on Delivery,Delivered,New Delhi,Delhi,India
ORD0107911,2024-07-25,CUST01442,Aadhya Sharma,customer1442@email.com,P4140,Tennis Racket,Sports & Outdoors,SportPro,1,3322.97,2824.52,Wallet,Returned,Hyderabad,Telangana,India
ORD0102916,2024-07-25,CUST00529,Nidhi Joshi,customer529@email.com,P6493,Sunscreen,Beauty & Personal Care,GlowSkin,1,1240.94,1240.94,Cash on Delivery,Delivered,Faridabad,Haryana,India
ORD0101867,2024-07-25,CUST00336,Krishna Mishra,customer336@email.com,P4803,Saree,Clothing,EthnicCharm,1,8372.74,8372.74,UPI,Delivered,Madurai,Tamil Nadu,India
ORD0101358,2024-07-25,CUST00240,Sanjay Singh,customer240@email.com,P1669,Video Game,Toys & Games,PlayMore,1,1470.63,1470.63,Credit Card,Delivered,Vadodara,Gujarat,India
ORD0101337,2024-07-25,CUST00238,Atharv Iyer,customer238@email.com,P3481,Cotton T-Shirt,Clothing,UrbanStyle,1,576.52,576.52,UPI,Delivered,New Delhi,Delhi,India
ORD0105062,2024-07-25,CUST00917,Ishaan Chopra,customer917@email.com,P5385,Self Help Book,Books,BookWorld,1,781.25,781.25,Cash on Delivery,Returned,Delhi,Delhi,India
ORD0102983,2024-07-25,CUST00547,Riya Khan,customer547@email.com,P6532,Hair Oil,Beauty & Personal Care,HairCare Pro,2,615.52,1231.04,Wallet,Delivered,Thiruvananthapuram,Kerala,India
ORD0102983,2024-07-25,CUST00547,Riya Khan,customer547@email.com,P2844,Water Bottle,Home & Kitchen,HomeEssence,1,589.12,589.12,Credit Card,Delivered,Thiruvananthapuram,Kerala,India
ORD0101358,2024-07-25,CUST00240,Sanjay Singh,customer240@email.com,P4574,Beard Trimmer,Beauty & Personal Care,GroomMaster,1,1707.94,1707.94,UPI,Cancelled,Vadodara,Gujarat,India
ORD0101358,2024-07-25,CUST00240,Sanjay Singh,customer240@email.com,P5062,Bluetooth Speaker,Electronics,SoundMax,1,1581.36,1581.36,Wallet,Delivered,Vadodara,Gujarat,India
ORD0101358,2024-07-25,CUST00240,Sanjay Singh,customer240@email.com,P2095,Soft Toy,Toys & Games,KiddoFun,1,1307.06,1307.06,Cash on Delivery,Delivered,Vadodara,Gujarat,India
ORD0102916,2024-07-25,CUST00529,Nidhi Joshi,customer529@email.com,P4953,Children Book,Books,KidsPress,2,441.24,882.48,Credit Card,Delivered,Faridabad,Haryana,India
ORD0110290,2024-07-25,CUST01902,Anika Iyer,customer1902@email.com,P7017,Business Book,Books,BookWorld,1,759.83,759.83,UPI,Delivered,Kozhikode,Kerala,India
ORD0101867,2024-07-25,CUST00336,Krishna Mishra,customer336@email.com,P8014,Comics,Books,KidsPress,1,236.92,236.92,Cash on Delivery,Cancelled,Madurai,Tamil Nadu,India
ORD0113408,2024-07-25,CUST02471,Diya Nair,customer2471@email.com,P7210,Wireless Earbuds,Electronics,SoundMax,1,3355.97,3355.97,Wallet,Delivered,Delhi,Delhi,India
ORD0110290,2024-07-25,CUST01902,Anika Iyer,customer1902@email.com,P4705,Biography,Books,ReadMore,2,778.63,1557.26,Cash on Delivery,Cancelled,Kozhikode,Kerala,India
ORD0106687,2024-07-25,CUST01232,Ishaan Agarwal,customer1232@email.com,P9255,Socks Pack,Clothing,SportFit,1,437.43,437.43,UPI,Delivered,Panipat,Haryana,India
ORD0103569,2024-07-25,CUST00641,Rajesh Kumar,customer641@email.com,P6927,Beard Trimmer,Beauty & Personal Care,GroomMaster,3,4597.34,13792.02,Wallet,Delivered,Coimbatore,Tamil Nadu,India
ORD0102916,2024-07-25,CUST00529,Nidhi Joshi,customer529@email.com,P3151,Fiction Novel,Books,BookWorld,1,573.35,487.35,Wallet,Delivered,Faridabad,Haryana,India
ORD0103155,2024-07-25,CUST00577,Kavita Bhatt,customer577@email.com,P7220,Comics,Books,KidsPress,1,257.13,257.13,Net Banking,Returned,Kolkata,West Bengal,India
ORD0102646,2024-07-25,CUST00471,Atharv Malhotra,customer471@email.com,P7094,Vacuum Cleaner,Home & Kitchen,HomeAppliance,1,10578.09,10578.09,Debit Card,Cancelled,Surat,Gujarat,India
ORD0102916,2024-07-25,CUST00529,Nidhi Joshi,customer529@email.com,P6178,Yoga Mat,Sports & Outdoors,FitLife,1,1543.79,1543.79,Credit Card,Delivered,Faridabad,Haryana,India
ORD0103155,2024-07-25,CUST00577,Kavita Bhatt,customer577@email.com,P6258,Children Book,Books,KidsPress,1,471.91,471.91,Wallet,Returned,Kolkata,West Bengal,India
ORD0102646,2024-07-25,CUST00471,Atharv Malhotra,customer471@email.com,P8034,Smartphone,Electronics,TechPro,2,75349.08,150698.16,Credit Card,Cancelled,Surat,Gujarat,India
ORD0103155,2024-07-25,CUST00577,Kavita Bhatt,customer577@email.com,P5292,Cotton T-Shirt,Clothing,UrbanStyle,2,1388.84,2777.68,Net Banking,Delivered,Kolkata,West Bengal,India
ORD0103751,2024-07-25,CUST00671,Navya Yadav,customer671@email.com,P4371,Denim Jeans,Clothing,UrbanStyle,1,2337.43,2337.43,Debit Card,Returned,Agra,Uttar Pradesh,India
ORD0103751,2024-07-25,CUST00671,Navya Yadav,customer671@email.com,P4148,Cricket Bat,Sports & Outdoors,SportPro,1,3464.27,3464.27,Wallet,Delivered,Agra,Uttar Pradesh,India
ORD0107849,2024-07-26,CUST01433,Sanjay Kumar,customer1433@email.com,P9680,Vacuum Cleaner,Home & Kitchen,HomeAppliance,1,6827.6,6827.6,Net Banking,Cancelled,Varanasi,Uttar Pradesh,India
ORD0103698,2024-07-26,CUST00665,Aditya Mishra,customer665@email.com,P4893,Dinner Set,Home & Kitchen,ChefMaster,1,5008.96,5008.96,Cash on Delivery,Delivered,Chennai,Tamil Nadu,India
ORD0100422,2024-07-26,CUST00073,Rohit Iyer,customer73@email.com,P6588,Curtains,Home & Kitchen,CozyHome,1,2442.92,2442.92,UPI,Delivered,Hyderabad,Telangana,India
ORD0108320,2024-07-26,CUST01521,Ishaan Singh,customer1521@email.com,P1646,Headphones,Electronics,SoundMax,1,13517.03,13517.03,Credit Card,Cancelled,Thiruvananthapuram,Kerala,India
ORD0105684,2024-07-26,CUST01034,Manish Mishra,customer1034@email.com,P1979,Vacuum Cleaner,Home & Kitchen,HomeAppliance,1,9254.91,7403.93,Wallet,Delivered,Warangal,Telangana,India
ORD0100422,2024-07-26,CUST00073,Rohit Iyer,customer73@email.com,P9326,Sports Water Bottle,Sports & Outdoors,FitLife,1,1183.66,1183.66,Net Banking,Delivered,Hyderabad,Telangana,India
ORD0110809,2024-07-26,CUST01999,Vivaan Chopra,customer1999@email.com,P3985,Pillow Set,Home & Kitchen,CozyHome,1,1425.63,1425.63,Credit Card,Delivered,Kozhikode,Kerala,India
ORD0100222,2024-07-26,CUST00038,Priya Singh,customer38@email.com,P3113,Travel Guide,Books,ReadMore,1,790.37,711.33,Net Banking,Delivered,Agra,Uttar Pradesh,India
ORD0103698,2024-07-26,CUST00665,Aditya Mishra,customer665@email.com,P3644,Pressure Cooker,Home & Kitchen,ChefMaster,1,4761.05,4761.05,Cash on Delivery,Delivered,Chennai,Tamil Nadu,India
ORD0100323,2024-07-26,CUST00057,Navya Kumar,customer57@email.com,P5526,Tennis Racket,Sports & Outdoors,SportPro,1,4976.17,4976.17,Debit Card,Delivered,Kochi,Kerala,India
ORD0106774,2024-07-26,CUST01248,Ishaan Agarwal,customer1248@email.com,P8869,Gym Bag,Sports & Outdoors,FitLife,1,2246.19,2246.19,Debit Card,Cancelled,Howrah,West Bengal,India
ORD0104971,2024-07-26,CUST00901,Aadhya Singh,customer901@email.com,P4129,Lipstick,Beauty & Personal Care,BeautyBliss,1,548.27,548.27,Wallet,Cancelled,Panipat,Haryana,India
ORD0106381,2024-07-26,CUST01170,Rohit Patel,customer1170@email.com,P9646,Vacuum Cleaner,Home & Kitchen,HomeAppliance,1,10143.67,10143.67,Cash on Delivery,Delivered,Kozhikode,Kerala,India
ORD0106143,2024-07-26,CUST01120,Karan Kapoor,customer1120@email.com,P2879,Wireless Earbuds,Electronics,SoundMax,1,4077.31,4077.31,UPI,Returned,Delhi,Delhi,India
ORD0106381,2024-07-26,CUST01170,Rohit Patel,customer1170@email.com,P7244,Travel Guide,Books,ReadMore,1,434.61,434.61,UPI,Delivered,Kozhikode,Kerala,India
ORD0106143,2024-07-26,CUST01120,Karan Kapoor,customer1120@email.com,P5023,Tablet,Electronics,CompuTech,1,12879.63,10303.7,UPI,Delivered,Delhi,Delhi,India
ORD0106143,2024-07-26,CUST01120,Karan Kapoor,customer1120@email.com,P2910,Cotton T-Shirt,Clothing,UrbanStyle,1,1421.64,1421.64,Wallet,Cancelled,Delhi,Delhi,India
ORD0107849,2024-07-26,CUST01433,Sanjay Kumar,customer1433@email.com,P5306,Jacket,Clothing,UrbanStyle,1,3619.55,3619.55,UPI,Cancelled,Varanasi,Uttar Pradesh,India
ORD0103220,2024-07-26,CUST00589,Atharv Joshi,customer589@email.com,P1355,Hoodie,Clothing,StreetVibe,1,2895.61,2895.61,Net Banking,Delivered,Howrah,West Bengal,India
ORD0100323,2024-07-26,CUST00057,Navya Kumar,customer57@email.com,P9927,Bluetooth Speaker,Electronics,SoundMax,1,5117.56,4605.8,Net Banking,Delivered,Kochi,Kerala,India
ORD0111634,2024-07-26,CUST02156,Ishaan Kapoor,customer2156@email.com,P5670,Gym Bag,Sports & Outdoors,FitLife,1,1086.13,1086.13,Debit Card,Returned,Mysuru,Karnataka,India
ORD0110755,2024-07-26,CUST01988,Priya Pandey,customer1988@email.com,P1217,Face Serum,Beauty & Personal Care,GlowSkin,1,1859.46,1859.46,Credit Card,Delivered,Noida,Uttar Pradesh,India
ORD0111634,2024-07-26,CUST02156,Ishaan Kapoor,customer2156@email.com,P4643,Travel Guide,Books,ReadMore,1,442.6,442.6,Debit Card,Returned,Mysuru,Karnataka,India
ORD0104516,2024-07-26,CUST00832,Diya Reddy,customer832@email.com,P5288,Pillow Set,Home & Kitchen,CozyHome,3,1066.15,3198.45,UPI,Cancelled,Hyderabad,Telangana,India
ORD0109053,2024-07-26,CUST01676,Anita Yadav,customer1676@email.com,P5661,USB-C Cable,Electronics,PowerPlus,1,795.85,795.85,Debit Card,Delivered,Surat,Gujarat,India
ORD0100323,2024-07-26,CUST00057,Navya Kumar,customer57@email.com,P6715,Track Pants,Clothing,SportFit,1,1551.25,1396.12,Debit Card,Delivered,Kochi,Kerala,India
ORD0111819,2024-07-27,CUST02196,Kavita Bhatt,customer2196@email.com,P3555,Card Game,Toys & Games,PlayMore,1,429.13,429.13,UPI,Delivered,Bengaluru,Karnataka,India
ORD0105040,2024-07-27,CUST00912,Aditya Sharma,customer912@email.com,P5271,Academic Textbook,Books,EduBooks,1,1283.95,1283.95,UPI,Delivered,Lucknow,Uttar Pradesh,India
ORD0112799,2024-07-27,CUST02363,Rahul Chopra,customer2363@email.com,P4167,Body Lotion,Beauty & Personal Care,GlowSkin,1,1091.93,1091.93,Net Banking,Cancelled,Chennai,Tamil Nadu,India
ORD0107435,2024-07-27,CUST01362,Priya Malhotra,customer1362@email.com,P6083,Lipstick,Beauty & Personal Care,BeautyBliss,2,1968.42,3936.84,Cash on Delivery,Delivered,Varanasi,Uttar Pradesh,India
